layer_name,layer_idx,class_i,class_j,cosine_similarity
features.0,0,2,60,0.03630074858665466
features.0,0,2,61,0.8120341300964355
features.0,0,3,0,0.5322145819664001
features.0,0,3,1,0.10756892710924149
features.0,0,3,2,0.03978509455919266
features.0,0,3,4,0.6072618961334229
features.0,0,3,5,0.7058511972427368
features.0,0,3,6,0.1315937340259552
features.0,0,3,7,0.25522345304489136
features.0,0,3,8,0.0443795807659626
features.0,0,3,9,0.2569136917591095
features.0,0,3,10,0.09995380789041519
features.0,0,3,11,0.24380256235599518
features.0,0,3,12,0.31380826234817505
features.0,0,3,13,0.13101133704185486
features.0,0,3,14,0.10599397122859955
features.0,0,3,15,0.19390375912189484
features.0,0,3,16,0.3050062656402588
features.0,0,3,17,0.8484352827072144
features.0,0,3,18,0.4155813455581665
features.0,0,3,19,0.04961754381656647
features.0,0,3,20,0.8222775459289551
features.0,0,3,21,0.15259236097335815
features.0,0,3,22,0.35303613543510437
features.0,0,3,23,0.3153163492679596
features.0,0,3,24,0.4666122496128082
features.0,0,3,25,0.7909622192382812
features.0,0,3,26,0.5580785870552063
features.0,0,3,27,0.40908271074295044
features.0,0,3,28,0.5351306200027466
features.0,0,3,29,0.7047979235649109
features.0,0,3,30,0.4721982181072235
features.0,0,3,31,0.7712386846542358
features.0,0,3,32,0.7302906513214111
features.0,0,3,33,0.5558057427406311
features.0,0,3,34,0.7573140263557434
features.0,0,3,35,0.05025942251086235
features.0,0,3,36,0.7592004537582397
features.0,0,3,37,0.3084656298160553
features.0,0,3,38,0.6832526922225952
features.0,0,3,39,0.6360139846801758
features.0,0,3,40,0.320122629404068
features.0,0,3,41,0.20162619650363922
features.0,0,3,42,0.2085178941488266
features.0,0,3,43,0.05976147577166557
features.0,0,3,44,0.7649939060211182
features.0,0,3,45,0.670371413230896
features.0,0,3,46,0.01610982045531273
features.0,0,3,47,0.4009031355381012
features.0,0,3,48,0.2602576017379761
features.0,0,3,49,0.6461544632911682
features.0,0,3,50,0.6737021207809448
features.0,0,3,51,0.5724591612815857
features.0,0,3,52,0.05318139120936394
features.0,0,3,53,0.2852679491043091
features.0,0,3,54,0.9309772849082947
features.0,0,3,55,0.11153141409158707
features.0,0,3,56,0.48924320936203003
features.0,0,3,57,0.42806077003479004
features.0,0,3,58,0.5936229825019836
features.0,0,3,59,0.6504021883010864
features.0,0,3,60,0.6560022830963135
features.0,0,3,61,0.44678932428359985
features.0,0,4,0,0.665242612361908
features.0,0,4,1,0.17892445623874664
features.0,0,4,2,0.3832545280456543
features.0,0,4,3,0.6072618961334229
features.0,0,4,5,0.4646332859992981
features.0,0,4,6,0.37325146794319153
features.0,0,4,7,0.011137919500470161
features.0,0,4,8,0.1323680728673935
features.0,0,4,9,0.3083838224411011
features.0,0,4,10,0.5721595883369446
features.0,0,4,11,0.3933701515197754
features.0,0,4,12,0.399526983499527
features.0,0,4,13,0.2376244068145752
features.0,0,4,14,0.35265788435935974
features.0,0,4,15,0.16338567435741425
features.0,0,4,16,0.4141095280647278
features.0,0,4,17,0.715907633304596
features.0,0,4,18,0.6168385744094849
features.0,0,4,19,0.1544875055551529
features.0,0,4,20,0.6088790893554688
features.0,0,4,21,0.29639968276023865
features.0,0,4,22,0.6423376202583313
features.0,0,4,23,0.30930477380752563
features.0,0,4,24,0.6673479080200195
features.0,0,4,25,0.45476391911506653
features.0,0,4,26,0.4242539703845978
features.0,0,4,27,0.6115075349807739
features.0,0,4,28,0.503173291683197
features.0,0,4,29,0.40223413705825806
features.0,0,4,30,0.19020375609397888
features.0,0,4,31,0.1965400129556656
features.0,0,4,32,0.663741946220398
features.0,0,4,33,0.5801666975021362
features.0,0,4,34,0.44100892543792725
features.0,0,4,35,0.36814484000205994
features.0,0,4,36,0.22745998203754425
features.0,0,4,37,0.29336100816726685
features.0,0,4,38,0.3143797516822815
features.0,0,4,39,0.121300108730793
features.0,0,4,40,0.14940153062343597
features.0,0,4,41,0.5560013055801392
features.0,0,4,42,0.1661389172077179
features.0,0,4,43,0.17609934508800507
features.0,0,4,44,0.6086743474006653
features.0,0,4,45,0.8026394248008728
features.0,0,4,46,0.19569851458072662
features.0,0,4,47,0.05627388507127762
features.0,0,4,48,0.3226439356803894
features.0,0,4,49,0.6574480533599854
features.0,0,4,50,0.46339425444602966
features.0,0,4,51,0.5259400010108948
features.0,0,4,52,0.4005208909511566
features.0,0,4,53,0.408627450466156
features.0,0,4,54,0.47774824500083923
features.0,0,4,55,0.16341830790042877
features.0,0,4,56,0.38183173537254333
features.0,0,4,57,0.7280980348587036
features.0,0,4,58,0.6830582022666931
features.0,0,4,59,0.5011262893676758
features.0,0,4,60,0.5744191408157349
features.0,0,4,61,0.0018379732500761747
features.0,0,5,0,0.5780583024024963
features.0,0,5,1,0.26997485756874084
features.0,0,5,2,0.46019482612609863
features.0,0,5,3,0.7058511972427368
features.0,0,5,4,0.4646332859992981
features.0,0,5,6,0.4151325225830078
features.0,0,5,7,0.5052845478057861
features.0,0,5,8,0.5859366655349731
features.0,0,5,9,0.611016035079956
features.0,0,5,10,0.06386100500822067
features.0,0,5,11,0.6385174989700317
features.0,0,5,12,0.7633741497993469
features.0,0,5,13,0.5139292478561401
features.0,0,5,14,0.411847859621048
features.0,0,5,15,0.2805631756782532
features.0,0,5,16,0.17842139303684235
features.0,0,5,17,0.6452128887176514
features.0,0,5,18,0.5434549450874329
features.0,0,5,19,0.14395663142204285
features.0,0,5,20,0.770327627658844
features.0,0,5,21,0.3032083809375763
features.0,0,5,22,0.0761587917804718
features.0,0,5,23,0.2740265429019928
features.0,0,5,24,0.5693448185920715
features.0,0,5,25,0.517768144607544
features.0,0,5,26,0.7531054615974426
features.0,0,5,27,0.7081671357154846
features.0,0,5,28,0.7387593984603882
features.0,0,5,29,0.6745762228965759
features.0,0,5,30,0.4850238561630249
features.0,0,5,31,0.49181902408599854
features.0,0,5,32,0.7750348448753357
features.0,0,5,33,0.7209170460700989
features.0,0,5,34,0.5647387504577637
features.0,0,5,35,0.4414967894554138
features.0,0,5,36,0.5147864818572998
features.0,0,5,37,0.17789049446582794
features.0,0,5,38,0.8162120580673218
features.0,0,5,39,0.6653571128845215
features.0,0,5,40,0.7293323278427124
features.0,0,5,41,0.08738043159246445
features.0,0,5,42,0.3198412358760834
features.0,0,5,43,0.35309332609176636
features.0,0,5,44,0.692293643951416
features.0,0,5,45,0.7116602659225464
features.0,0,5,46,0.0039053866639733315
features.0,0,5,47,0.5273769497871399
features.0,0,5,48,0.11820570379495621
features.0,0,5,49,0.4502337574958801
features.0,0,5,50,0.7025858759880066
features.0,0,5,51,0.6081441640853882
features.0,0,5,52,0.5608060956001282
features.0,0,5,53,0.6959261894226074
features.0,0,5,54,0.6288564205169678
features.0,0,5,55,0.26131191849708557
features.0,0,5,56,0.5802580714225769
features.0,0,5,57,0.49497905373573303
features.0,0,5,58,0.43616995215415955
features.0,0,5,59,0.6192758679389954
features.0,0,5,60,0.18946704268455505
features.0,0,5,61,0.06133590638637543
features.0,0,6,0,0.010758831165730953
features.0,0,6,1,0.4952334761619568
features.0,0,6,2,0.612271249294281
features.0,0,6,3,0.1315937340259552
features.0,0,6,4,0.37325146794319153
features.0,0,6,5,0.4151325225830078
features.0,0,6,7,0.24044984579086304
features.0,0,6,8,0.05404147878289223
features.0,0,6,9,0.04132702574133873
features.0,0,6,10,0.12187722325325012
features.0,0,6,11,0.07994572818279266
features.0,0,6,12,0.04545455798506737
features.0,0,6,13,0.22435471415519714
features.0,0,6,14,0.37634503841400146
features.0,0,6,15,0.24592973291873932
features.0,0,6,16,0.03458935767412186
features.0,0,6,17,0.038789939135313034
features.0,0,6,18,0.31277334690093994
features.0,0,6,19,0.7511017918586731
features.0,0,6,20,0.12353671342134476
features.0,0,6,21,0.06987161189317703
features.0,0,6,22,0.12108609080314636
features.0,0,6,23,0.4031970500946045
features.0,0,6,24,0.15661436319351196
features.0,0,6,25,0.3577655851840973
features.0,0,6,26,0.19244742393493652
features.0,0,6,27,0.2936369776725769
features.0,0,6,28,0.5551888346672058
features.0,0,6,29,0.2983017861843109
features.0,0,6,30,0.26407590508461
features.0,0,6,31,0.015182574279606342
features.0,0,6,32,0.06527702510356903
features.0,0,6,33,0.06259359419345856
features.0,0,6,34,0.33103030920028687
features.0,0,6,35,0.279456228017807
features.0,0,6,36,0.38231244683265686
features.0,0,6,37,0.7477877140045166
features.0,0,6,38,0.08415205031633377
features.0,0,6,39,0.26700520515441895
features.0,0,6,40,0.056474752724170685
features.0,0,6,41,0.1442331224679947
features.0,0,6,42,0.015884796157479286
features.0,0,6,43,0.001338099013082683
features.0,0,6,44,0.15614260733127594
features.0,0,6,45,0.11321941018104553
features.0,0,6,46,0.6526840925216675
features.0,0,6,47,0.46783360838890076
features.0,0,6,48,0.47571301460266113
features.0,0,6,49,0.2752368748188019
features.0,0,6,50,0.28552064299583435
features.0,0,6,51,0.31648311018943787
features.0,0,6,52,0.47739237546920776
features.0,0,6,53,0.04216635227203369
features.0,0,6,54,0.19852526485919952
features.0,0,6,55,0.35367825627326965
features.0,0,6,56,0.34180524945259094
features.0,0,6,57,0.08314638584852219
features.0,0,6,58,0.016495022922754288
features.0,0,6,59,0.23540104925632477
features.0,0,6,60,0.1945447325706482
features.0,0,6,61,0.5406745672225952
features.0,0,7,0,0.08051525056362152
features.0,0,7,1,0.9438667297363281
features.0,0,7,2,0.4061358869075775
features.0,0,7,3,0.25522345304489136
features.0,0,7,4,0.011137919500470161
features.0,0,7,5,0.5052845478057861
features.0,0,7,6,0.24044984579086304
features.0,0,7,8,0.8478385210037231
features.0,0,7,9,0.8804160952568054
features.0,0,7,10,0.13480183482170105
features.0,0,7,11,0.2374071478843689
features.0,0,7,12,0.6357789635658264
features.0,0,7,13,0.9404354691505432
features.0,0,7,14,0.655617892742157
features.0,0,7,15,0.4664768576622009
features.0,0,7,16,0.08083919435739517
features.0,0,7,17,0.14798082411289215
features.0,0,7,18,0.2544862926006317
features.0,0,7,19,0.7031397223472595
features.0,0,7,20,0.5446889996528625
features.0,0,7,21,0.6309324502944946
features.0,0,7,22,0.3990822732448578
features.0,0,7,23,0.26963043212890625
features.0,0,7,24,0.0804435983300209
features.0,0,7,25,0.2670554518699646
