layer_name,layer_idx,class_i,class_j,cosine_similarity
features.17,7,7,0,0.16202858090400696
features.17,7,7,1,0.08243998885154724
features.17,7,7,2,0.10339730978012085
features.17,7,7,3,0.1577979028224945
features.17,7,7,4,0.21036995947360992
features.17,7,7,5,0.04457130655646324
features.17,7,7,6,0.04239382967352867
features.17,7,7,8,0.2532905042171478
features.17,7,7,9,0.16565316915512085
features.17,7,8,0,0.5638821125030518
features.17,7,8,1,0.28664228320121765
features.17,7,8,2,0.0061689987778663635
features.17,7,8,3,0.18568581342697144
features.17,7,8,4,0.09195801615715027
features.17,7,8,5,0.15127402544021606
features.17,7,8,6,0.06625377386808395
features.17,7,8,7,0.2532905042171478
features.17,7,8,9,0.32748743891716003
features.17,7,9,0,0.058302924036979675
features.17,7,9,1,0.3094364404678345
features.17,7,9,2,0.1663949340581894
features.17,7,9,3,0.09589235484600067
features.17,7,9,4,0.14457380771636963
features.17,7,9,5,0.17929281294345856
features.17,7,9,6,0.02738095633685589
features.17,7,9,7,0.16565316915512085
features.17,7,9,8,0.32748743891716003
features.20,8,0,1,0.11895310878753662
features.20,8,0,2,0.03243597224354744
features.20,8,0,3,0.12015336751937866
features.20,8,0,4,0.14964410662651062
features.20,8,0,5,0.14936241507530212
features.20,8,0,6,0.16893510520458221
features.20,8,0,7,0.17668858170509338
features.20,8,0,8,0.6009702086448669
features.20,8,0,9,0.02739068493247032
features.20,8,1,0,0.11895310878753662
features.20,8,1,2,0.08059404045343399
