layer_name,layer_idx,class_i,class_j,cosine_similarity
layer1.1.bn2,4,2,7,0.031311146914958954
layer1.1.bn2,4,2,8,0.051254741847515106
layer1.1.bn2,4,2,9,0.5925357341766357
layer1.1.bn2,4,3,0,0.26602670550346375
layer1.1.bn2,4,3,1,0.11116703599691391
layer1.1.bn2,4,3,2,0.013487126678228378
layer1.1.bn2,4,3,4,0.1869305968284607
layer1.1.bn2,4,3,5,0.09682823717594147
layer1.1.bn2,4,3,6,0.23545967042446136
layer1.1.bn2,4,3,7,0.39882856607437134
layer1.1.bn2,4,3,8,0.024712350219488144
layer1.1.bn2,4,3,9,0.17013798654079437
layer1.1.bn2,4,4,0,0.11786577105522156
layer1.1.bn2,4,4,1,0.46195846796035767
layer1.1.bn2,4,4,2,0.0007634740322828293
layer1.1.bn2,4,4,3,0.1869305968284607
layer1.1.bn2,4,4,5,0.37737733125686646
layer1.1.bn2,4,4,6,0.2968752682209015
layer1.1.bn2,4,4,7,0.11223651468753815
layer1.1.bn2,4,4,8,0.48081305623054504
layer1.1.bn2,4,4,9,0.40901753306388855
layer1.1.bn2,4,5,0,0.27496713399887085
layer1.1.bn2,4,5,1,0.2817760407924652
layer1.1.bn2,4,5,2,0.672868013381958
layer1.1.bn2,4,5,3,0.09682823717594147
layer1.1.bn2,4,5,4,0.37737733125686646
layer1.1.bn2,4,5,6,0.35541877150535583
layer1.1.bn2,4,5,7,0.17783428728580475
layer1.1.bn2,4,5,8,0.2175939530134201
layer1.1.bn2,4,5,9,0.2638489603996277
layer1.1.bn2,4,6,0,0.09657542407512665
layer1.1.bn2,4,6,1,0.26785361766815186
layer1.1.bn2,4,6,2,0.3388853073120117
layer1.1.bn2,4,6,3,0.23545967042446136
layer1.1.bn2,4,6,4,0.2968752682209015
layer1.1.bn2,4,6,5,0.35541877150535583
layer1.1.bn2,4,6,7,0.3984048068523407
layer1.1.bn2,4,6,8,0.044655896723270416
layer1.1.bn2,4,6,9,0.21546465158462524
layer1.1.bn2,4,7,0,0.14089393615722656
layer1.1.bn2,4,7,1,0.06669992208480835
layer1.1.bn2,4,7,2,0.031311146914958954
layer1.1.bn2,4,7,3,0.39882856607437134
layer1.1.bn2,4,7,4,0.11223651468753815
layer1.1.bn2,4,7,5,0.17783428728580475
layer1.1.bn2,4,7,6,0.3984048068523407
layer1.1.bn2,4,7,8,0.06528514623641968
layer1.1.bn2,4,7,9,0.07634280622005463
layer1.1.bn2,4,8,0,0.3075040876865387
layer1.1.bn2,4,8,1,0.36837324500083923
layer1.1.bn2,4,8,2,0.051254741847515106
layer1.1.bn2,4,8,3,0.024712350219488144
layer1.1.bn2,4,8,4,0.48081305623054504
layer1.1.bn2,4,8,5,0.2175939530134201
layer1.1.bn2,4,8,6,0.044655896723270416
layer1.1.bn2,4,8,7,0.06528514623641968
layer1.1.bn2,4,8,9,0.22515514492988586
layer1.1.bn2,4,9,0,0.4507109224796295
layer1.1.bn2,4,9,1,0.783855140209198
layer1.1.bn2,4,9,2,0.5925357341766357
layer1.1.bn2,4,9,3,0.17013798654079437
layer1.1.bn2,4,9,4,0.40901753306388855
layer1.1.bn2,4,9,5,0.2638489603996277
layer1.1.bn2,4,9,6,0.21546465158462524
layer1.1.bn2,4,9,7,0.07634280622005463
layer1.1.bn2,4,9,8,0.22515514492988586
layer2.0.bn1,5,0,1,0.4674469232559204
layer2.0.bn1,5,0,2,0.24877023696899414
layer2.0.bn1,5,0,3,0.3954576849937439
layer2.0.bn1,5,0,4,0.12851354479789734
layer2.0.bn1,5,0,5,0.046761997044086456
layer2.0.bn1,5,0,6,0.17581142485141754
layer2.0.bn1,5,0,7,0.440914511680603
layer2.0.bn1,5,0,8,0.5206771492958069
layer2.0.bn1,5,0,9,0.4116061329841614
layer2.0.bn1,5,1,0,0.4674469232559204
layer2.0.bn1,5,1,2,0.49569612741470337
layer2.0.bn1,5,1,3,0.07557684183120728
layer2.0.bn1,5,1,4,0.19419489800930023
layer2.0.bn1,5,1,5,0.21035198867321014
layer2.0.bn1,5,1,6,0.024236340075731277
