layer_name,layer_idx,batch_idx,sample_idx,alpha_bias,alpha_weight
layer2.1.bn1,8,66,40,0.5439808368682861,0.5167368650436401
layer2.1.bn1,8,66,41,0.3087913393974304,0.24331903457641602
layer2.1.bn1,8,66,42,0.6774806976318359,0.6314884424209595
layer2.1.bn1,8,66,43,0.7887485027313232,0.7447395324707031
layer2.1.bn1,8,66,44,0.5694398283958435,0.5599009394645691
layer2.1.bn1,8,66,45,0.6204291582107544,0.5532159805297852
layer2.1.bn1,8,66,46,0.3762417137622833,0.39755570888519287
layer2.1.bn1,8,66,47,0.6682881712913513,0.6467429399490356
layer2.1.bn1,8,66,48,0.6321866512298584,0.570572018623352
layer2.1.bn1,8,66,49,0.2647724449634552,0.24569420516490936
layer2.1.bn1,8,66,50,0.6027113199234009,0.5175365209579468
layer2.1.bn1,8,66,51,-0.07380355894565582,-0.09989789128303528
layer2.1.bn1,8,66,52,0.5185890197753906,0.4769222140312195
layer2.1.bn1,8,66,53,0.5410101413726807,0.4687958359718323
layer2.1.bn1,8,66,54,0.5458359122276306,0.5575757026672363
layer2.1.bn1,8,66,55,0.32436221837997437,0.34216639399528503
layer2.1.bn1,8,66,56,0.4573516845703125,0.37075167894363403
layer2.1.bn1,8,66,57,0.6572744846343994,0.6137164831161499
layer2.1.bn1,8,66,58,0.3801153302192688,0.3491203486919403
layer2.1.bn1,8,66,59,0.6957873702049255,0.6555501222610474
layer2.1.bn1,8,66,60,0.6077346205711365,0.5687354803085327
layer2.1.bn1,8,66,61,0.5690475702285767,0.462154358625412
layer2.1.bn1,8,66,62,0.393157035112381,0.40669357776641846
layer2.1.bn1,8,66,63,0.5384457111358643,0.4041241407394409
layer2.1.bn2,9,66,0,0.731572151184082,0.6798282861709595
layer2.1.bn2,9,66,1,0.6430243253707886,0.5212551951408386
layer2.1.bn2,9,66,2,0.7650175094604492,0.6128720045089722
layer2.1.bn2,9,66,3,0.720579981803894,0.48083311319351196
layer2.1.bn2,9,66,4,0.6990725994110107,0.5998706221580505
layer2.1.bn2,9,66,5,0.6980360746383667,0.5686452984809875
layer2.1.bn2,9,66,6,0.6530170440673828,0.6262190937995911
layer2.1.bn2,9,66,7,0.3919031023979187,0.2795752286911011
layer2.1.bn2,9,66,8,0.6497018337249756,0.5591493844985962
layer2.1.bn2,9,66,9,0.5157995820045471,0.40976783633232117
layer2.1.bn2,9,66,10,0.4765692949295044,0.3897901773452759
layer2.1.bn2,9,66,11,0.5389324426651001,0.43277379870414734
layer2.1.bn2,9,66,12,0.45476770401000977,0.3211483359336853
layer2.1.bn2,9,66,13,0.47346025705337524,0.3734954297542572
layer2.1.bn2,9,66,14,0.6743624806404114,0.5171847343444824
layer2.1.bn2,9,66,15,0.5550225377082825,0.49419230222702026
layer2.1.bn2,9,66,16,0.5902031064033508,0.43879789113998413
layer2.1.bn2,9,66,17,0.6026357412338257,0.5724793076515198
layer2.1.bn2,9,66,18,0.5490353107452393,0.5500860214233398
layer2.1.bn2,9,66,19,0.8296157121658325,0.6987820267677307
layer2.1.bn2,9,66,20,0.5809091329574585,0.5211292505264282
layer2.1.bn2,9,66,21,0.21753071248531342,0.21891851723194122
layer2.1.bn2,9,66,22,0.5795390605926514,0.4253646731376648
layer2.1.bn2,9,66,23,0.5912746787071228,0.5187913775444031
layer2.1.bn2,9,66,24,0.25248104333877563,0.18527838587760925
layer2.1.bn2,9,66,25,0.3184889853000641,0.3024897873401642
layer2.1.bn2,9,66,26,0.10590270161628723,0.06791554391384125
layer2.1.bn2,9,66,27,0.6178074479103088,0.4221419394016266
layer2.1.bn2,9,66,28,0.600898027420044,0.5719953775405884
layer2.1.bn2,9,66,29,0.3769628405570984,0.3388020992279053
layer2.1.bn2,9,66,30,0.5879800915718079,0.4321935772895813
layer2.1.bn2,9,66,31,0.6832060813903809,0.639266848564148
layer2.1.bn2,9,66,32,0.5641381740570068,0.5735447406768799
layer2.1.bn2,9,66,33,0.31425023078918457,0.20337477326393127
layer2.1.bn2,9,66,34,0.7479590177536011,0.6361343264579773
layer2.1.bn2,9,66,35,0.4232904314994812,0.21931065618991852
layer2.1.bn2,9,66,36,0.49127376079559326,0.4579009413719177
layer2.1.bn2,9,66,37,0.6865076422691345,0.5097758769989014
layer2.1.bn2,9,66,38,0.5292195677757263,0.5300548076629639
layer2.1.bn2,9,66,39,0.7688329815864563,0.660964846611023
layer2.1.bn2,9,66,40,0.5198817849159241,0.45416656136512756
layer2.1.bn2,9,66,41,0.33261242508888245,0.2468143105506897
layer2.1.bn2,9,66,42,0.7033092379570007,0.5330506563186646
layer2.1.bn2,9,66,43,0.8262956738471985,0.7720972299575806
layer2.1.bn2,9,66,44,0.662781834602356,0.5475438237190247
layer2.1.bn2,9,66,45,0.6862071752548218,0.581220269203186
layer2.1.bn2,9,66,46,0.3861764669418335,0.390349805355072
layer2.1.bn2,9,66,47,0.7837463617324829,0.6328572034835815
layer2.1.bn2,9,66,48,0.7526487112045288,0.705048143863678
layer2.1.bn2,9,66,49,0.26454657316207886,0.2128816395998001
layer2.1.bn2,9,66,50,0.6354676485061646,0.43009790778160095
layer2.1.bn2,9,66,51,-0.048842813819646835,-0.0071107810363173485
layer2.1.bn2,9,66,52,0.6433912515640259,0.4823795557022095
layer2.1.bn2,9,66,53,0.6123899221420288,0.4675571918487549
layer2.1.bn2,9,66,54,0.5256012678146362,0.4980134963989258
layer2.1.bn2,9,66,55,0.2781728506088257,0.22441494464874268
layer2.1.bn2,9,66,56,0.658223032951355,0.47929877042770386
layer2.1.bn2,9,66,57,0.705375075340271,0.5476648807525635
layer2.1.bn2,9,66,58,0.34933459758758545,0.29987236857414246
layer2.1.bn2,9,66,59,0.7201075553894043,0.5763720273971558
layer2.1.bn2,9,66,60,0.6317365169525146,0.504456102848053
layer2.1.bn2,9,66,61,0.5951509475708008,0.32106924057006836
layer2.1.bn2,9,66,62,0.4662555456161499,0.3659917116165161
layer2.1.bn2,9,66,63,0.6319370269775391,0.5113928318023682
layer3.0.bn1,10,66,0,0.560815691947937,0.5508755445480347
layer3.0.bn1,10,66,1,0.6595227718353271,0.642387330532074
layer3.0.bn1,10,66,2,0.6114962100982666,0.5726691484451294
layer3.0.bn1,10,66,3,0.6061828136444092,0.5342576503753662
layer3.0.bn1,10,66,4,0.6627072095870972,0.5990220904350281
layer3.0.bn1,10,66,5,0.6787354946136475,0.623808741569519
layer3.0.bn1,10,66,6,0.6226550340652466,0.5133357048034668
layer3.0.bn1,10,66,7,0.3743084669113159,0.37515389919281006
layer3.0.bn1,10,66,8,0.5962909460067749,0.5613799095153809
layer3.0.bn1,10,66,9,0.43856045603752136,0.3686300218105316
layer3.0.bn1,10,66,10,0.5036979913711548,0.4559628367424011
layer3.0.bn1,10,66,11,0.4973016679286957,0.503618061542511
layer3.0.bn1,10,66,12,0.5825600028038025,0.5100396871566772
layer3.0.bn1,10,66,13,0.5423523187637329,0.4676562249660492
layer3.0.bn1,10,66,14,0.6665368676185608,0.5767712593078613
layer3.0.bn1,10,66,15,0.5632966756820679,0.564769983291626
layer3.0.bn1,10,66,16,0.494784414768219,0.4513617753982544
layer3.0.bn1,10,66,17,0.580851674079895,0.5674730539321899
layer3.0.bn1,10,66,18,0.596042275428772,0.5607717037200928
layer3.0.bn1,10,66,19,0.7416930198669434,0.7201960682868958
layer3.0.bn1,10,66,20,0.46384575963020325,0.3797318935394287
layer3.0.bn1,10,66,21,0.026688747107982635,-0.02562267705798149
layer3.0.bn1,10,66,22,0.5767167806625366,0.5062881708145142
layer3.0.bn1,10,66,23,0.5349990129470825,0.4934921860694885
layer3.0.bn1,10,66,24,0.16877466440200806,0.1555190533399582
layer3.0.bn1,10,66,25,0.2549142837524414,0.27090317010879517
layer3.0.bn1,10,66,26,0.01970840059220791,0.0011447109282016754
layer3.0.bn1,10,66,27,0.533139705657959,0.4610045552253723
layer3.0.bn1,10,66,28,0.4974430799484253,0.5160900950431824
layer3.0.bn1,10,66,29,0.22511181235313416,0.21633557975292206
layer3.0.bn1,10,66,30,0.5455409288406372,0.48984575271606445
layer3.0.bn1,10,66,31,0.6411433219909668,0.5556544065475464
layer3.0.bn1,10,66,32,0.5424734354019165,0.49388784170150757
layer3.0.bn1,10,66,33,0.20330995321273804,0.18156270682811737
layer3.0.bn1,10,66,34,0.7413289546966553,0.7083395719528198
layer3.0.bn1,10,66,35,0.25070106983184814,0.252318799495697
layer3.0.bn1,10,66,36,0.4717674255371094,0.4537395238876343
layer3.0.bn1,10,66,37,0.6366055011749268,0.5864678025245667
layer3.0.bn1,10,66,38,0.5508309602737427,0.5388811826705933
layer3.0.bn1,10,66,39,0.6556278467178345,0.6497024893760681
layer3.0.bn1,10,66,40,0.521786093711853,0.4439263343811035
layer3.0.bn1,10,66,41,0.4489865303039551,0.37528663873672485
layer3.0.bn1,10,66,42,0.6171351671218872,0.5796341896057129
layer3.0.bn1,10,66,43,0.7084555625915527,0.6630595326423645
layer3.0.bn1,10,66,44,0.6130021810531616,0.5454585552215576
layer3.0.bn1,10,66,45,0.6430333852767944,0.57433021068573
layer3.0.bn1,10,66,46,0.4816623628139496,0.47820335626602173
layer3.0.bn1,10,66,47,0.6879405975341797,0.6179022789001465
layer3.0.bn1,10,66,48,0.7147538661956787,0.6555803418159485
layer3.0.bn1,10,66,49,0.2538495361804962,0.145009845495224
layer3.0.bn1,10,66,50,0.6115939617156982,0.4852771461009979
layer3.0.bn1,10,66,51,-0.11839969456195831,-0.05066550523042679
layer3.0.bn1,10,66,52,0.6215431094169617,0.5284976363182068
layer3.0.bn1,10,66,53,0.5716825723648071,0.5030561685562134
layer3.0.bn1,10,66,54,0.49557021260261536,0.46367716789245605
layer3.0.bn1,10,66,55,0.3580557703971863,0.3477633595466614
layer3.0.bn1,10,66,56,0.5276962518692017,0.47103413939476013
layer3.0.bn1,10,66,57,0.5821773409843445,0.5533017516136169
layer3.0.bn1,10,66,58,0.3908398747444153,0.3923511803150177
layer3.0.bn1,10,66,59,0.5793398022651672,0.5503649711608887
layer3.0.bn1,10,66,60,0.5969165563583374,0.5501776933670044
layer3.0.bn1,10,66,61,0.40966108441352844,0.29189109802246094
layer3.0.bn1,10,66,62,0.43010467290878296,0.4110316336154938
layer3.0.bn1,10,66,63,0.46212416887283325,0.3816089630126953
layer3.0.bn2,11,66,0,0.6590608954429626,0.5484004020690918
layer3.0.bn2,11,66,1,0.6729594469070435,0.5734231472015381
layer3.0.bn2,11,66,2,0.6845611929893494,0.5899938344955444
layer3.0.bn2,11,66,3,0.668106734752655,0.594613254070282
layer3.0.bn2,11,66,4,0.6535444259643555,0.5293029546737671
